A000010088678,1950,6066,2006,,,,,,,,,
A000010101664,1950,6066,2006,,,,,,,,,
A000010228599,1950,6066,2006,,,,,,,,,
A000010249414,1950,6066,2006,,,,,,,,,
A000010283079,1950,6066,2006,,,,,,,,,
A000010318735,1950,6066,2006,,,,,,,,,
A000010329495,1950,6066,2006,,,,,,,,,
A000010390288,1950,6066,2006,,,,,,,,,
A000010459780,1950,6066,2006,,,,,,,,,
A000010464088,1950,6066,2006,,,,,,,,,
A000010509085,1950,6066,2006,,,,,,,,,
A000010817848,1950,6066,2006,,,,,,,,,
A000011000954,1950,6066,2006,,,,,,,,,
A000011103497,1950,6066,2006,,,,,,,,,
A000011183947,1950,6066,2006,,,,,,,,,
A000011275669,1950,6066,2006,,,,,,,,,
A000011295302,1950,6066,2006,,,,,,,,,
A000011596455,1950,6066,2006,,,,,,,,,
A000011657926,1950,6066,2006,,,,,,,,,
A000011770738,1950,6066,2006,,,,,,,,,
A000011836457,1950,6066,2006,,,,,,,,,
A000011954539,1950,6066,2006,,,,,,,,,
A000012071412,1950,6066,2006,,,,,,,,,
A000012314661,1950,6066,2006,,,,,,,,,
A000022109756,1950,6066,2006,,,,,,,,,
A000022711840,1950,6066,2006,,,,,,,,,
H000000000019,1950,6066,2006,,,,,,,,,
H000000000073,1950,6066,2006,,,,,,,,,
H000000000095,1950,6066,2006,,,,,,,,,
H000000000158,1950,6066,2006,,,,,,,,,
H000000000296,1950,6066,2006,,,,,,,,,
H000000000308,1950,6066,2006,,,,,,,,,
H000000000402,1950,6066,2006,,,,,,,,,
H000000000769,1950,6066,2006,,,,,,,,,
H000000001466,1950,6066,2006,,,,,,,,,
H000000001593,1950,6066,2006,,,,,,,,,
H000000004269,1950,6066,2006,,,,,,,,,
H000000019548,1950,6066,2006,,,,,,,,,
A000010062206,1957,6078,2006,,,,,,,,,
A000010876612,1957,6078,2006,,,,,,,,,
A000022362025,1957,6078,2006,,,,,,,,,
H000000000249,1957,6078,2006,,,,,,,,,
H000000000413,1957,6078,2006,,,,,,,,,
A000010084882,1950,6081,2004,,,,,,,,,
A000010062412,1950,6096,1999,2000,10787,2005,,,,,,
A000010065652,1950,6096,1999,2000,10787,2005,,,,,,
A000010633647,1950,6096,1999,2000,10787,2005,,,,,,
A000011178854,1950,6096,1999,2000,10787,2005,,,,,,
H000000000554,1950,6096,1999,2000,10787,2005,,,,,,
H000000002275,1950,6096,1999,2000,10787,2005,,,,,,
A000010750057,1980,6097,2006,,,,,,,,,
H000000004158,1980,6097,2006,,,,,,,,,
A000012065017,1950,6104,2006,,,,,,,,,
H000000000095,1950,6104,2006,,,,,,,,,
A000010465127,1954,6109,2006,,,,,,,,,
H000000000495,1954,6109,2006,,,,,,,,,
H000000005694,1974,6111,1993,,,,,,,,,
A000010120365,1970,6139,1980,1998,130762,2006,,,,,,
H000000004625,1984,6152,2006,,,,,,,,,
A000010035016,1982,6169,2006,,,,,,,,,
A000010135673,1982,6169,2006,,,,,,,,,
A000012069915,1982,6169,2006,,,,,,,,,
H000000005891,1960,6184,1987,,,,,,,,,
A000010065652,1983,6210,1989,,,,,,,,,
A000010114433,1950,6266,2006,,,,,,,,,
A000010281218,1950,6266,2006,,,,,,,,,
A000010310420,1950,6266,2006,,,,,,,,,
A000010323969,1950,6266,2006,,,,,,,,,
A000010418402,1950,6266,2006,,,,,,,,,
A000010882942,1950,6266,2006,,,,,,,,,
A000011419038,1950,6266,2006,,,,,,,,,
A000011624634,1950,6266,2006,,,,,,,,,
A000012146145,1950,6266,2006,,,,,,,,,
A000013194763,1950,6266,2006,,,,,,,,,
H000000001064,1950,6266,2006,,,,,,,,,
H000000001901,1950,6266,2006,,,,,,,,,
H000000002678,1950,6266,2006,,,,,,,,,
H000000005382,1950,6266,2006,,,,,,,,,
A000010055910,1950,6268,2006,,,,,,,,,
A000011087528,1950,6268,2006,,,,,,,,,
H000000002186,1950,6291,1993,,,,,,,,,
A000011847813,1980,6304,2006,,,,,,,,,
H000000231308,1980,6304,2006,,,,,,,,,
H000000005021,1960,6326,2006,,,,,,,,,
H000000050572,1960,6326,2006,,,,,,,,,
H000000005895,1979,6370,2006,,,,,,,,,
H000000003260,1950,6375,2006,,,,,,,,,
H000000000677,1950,6384,1971,,,,,,,,,
H000000002701,1975,6402,1996,,,,,,,,,
H000000045701,1975,6402,1996,,,,,,,,,
H000000020283,1950,6403,2005,,,,,,,,,
H000000006171,1966,6414,1985,1986,9459,2005,,,,,,
A000011348193,1965,6427,1996,,,,,,,,,
H000000012549,1950,6435,2006,,,,,,,,,
A000010168911,1968,6451,1974,,,,,,,,,
H000000003698,1960,6492,1999,2000,3735,2005,,,,,,
A000010045727,1976,6494,2005,,,,,,,,,
A000010238964,1976,6494,2005,,,,,,,,,
A000011992328,1976,6494,2005,,,,,,,,,
A000011999103,1976,6494,2005,,,,,,,,,
H000000000402,1976,6494,2005,,,,,,,,,
H000000001625,1976,6494,2005,,,,,,,,,
H000000002803,1976,6494,2005,,,,,,,,,
A000011474365,1950,6495,1987,,,,,,,,,
H000000005230,1950,6495,1987,,,,,,,,,
H000000011163,1966,6497,2006,,,,,,,,,
A000011880092,1975,6498,1980,,,,,,,,,
H000000000988,1975,6498,1980,,,,,,,,,
A000010043759,1972,6506,2005,,,,,,,,,
A000010205059,1972,6506,2005,,,,,,,,,
A000010751695,1972,6506,2005,,,,,,,,,
A000010060722,1976,6512,2005,,,,,,,,,
A000010072465,1976,6512,2005,,,,,,,,,
A000010098550,1976,6512,2005,,,,,,,,,
A000010170329,1976,6512,2005,,,,,,,,,
A000010262758,1976,6512,2005,,,,,,,,,
A000010283079,1976,6512,2005,,,,,,,,,
A000010753950,1976,6512,2005,,,,,,,,,
A000010859604,1976,6512,2005,,,,,,,,,
A000010938518,1976,6512,2005,,,,,,,,,
A000010970280,1976,6512,2005,,,,,,,,,
A000011671697,1976,6512,2005,,,,,,,,,
A000011851041,1976,6512,2005,,,,,,,,,
H000000000299,1976,6512,2005,,,,,,,,,
A000010083419,1982,6529,2006,,,,,,,,,
A000010959870,1982,6529,2006,,,,,,,,,
A000011103497,1982,6529,2006,,,,,,,,,
A000011602647,1982,6529,2006,,,,,,,,,
H000000003496,1959,6531,2000,,,,,,,,,
H000000002000,1983,6552,1998,1999,30807,2005,,,,,,
A000010083419,1983,6565,2006,,,,,,,,,
A000011590809,1983,6565,2006,,,,,,,,,
H000000000308,1983,6565,2006,,,,,,,,,
H000000020877,1983,6565,2006,,,,,,,,,
A000011270014,1960,6571,2006,,,,,,,,,
H000000009404,1980,6596,1993,,,,,,,,,
H000000007737,1980,6603,1996,,,,,,,,,
A000010055189,1955,6628,1986,,,,,,,,,
H000000003923,1955,6646,1976,,,,,,,,,
A000010226333,1962,6652,1985,,,,,,,,,
A000010756137,1982,6677,2005,,,,,,,,,
A000012830884,1980,6715,1986,1987,4321,2005,,,,,,
A000010537142,1968,6727,1980,,,,,,,,,
A000010401313,1950,6730,2006,,,,,,,,,
A000010784361,1950,6730,2006,,,,,,,,,
A000011157503,1950,6730,2006,,,,,,,,,
A000011596724,1950,6730,2006,,,,,,,,,
A000011819265,1950,6730,2006,,,,,,,,,
A000011880266,1950,6730,2006,,,,,,,,,
A000011921076,1950,6730,2006,,,,,,,,,
A000012118024,1950,6730,2006,,,,,,,,,
A000012941661,1950,6730,2006,,,,,,,,,
H000000000660,1950,6730,2006,,,,,,,,,
H000000001035,1950,6730,2006,,,,,,,,,
H000000001489,1950,6730,2006,,,,,,,,,
H000000002415,1950,6730,2006,,,,,,,,,
H000000002560,1950,6730,2006,,,,,,,,,
H000000002669,1950,6730,2006,,,,,,,,,
H000000005378,1950,6730,2006,,,,,,,,,
H000000043360,1950,6730,2006,,,,,,,,,
A000010401313,1974,6731,1999,2000,11096,2005,,,,,,
H000000002669,1974,6731,1999,2000,11096,2005,,,,,,
H000000043360,1974,6731,1999,2000,11096,2005,,,,,,
H000000115811,1972,6742,2006,,,,,,,,,
H000000030233,1981,6747,1987,,,,,,,,,
H000000000005,1977,6756,2001,,,,,,,,,
H000000000717,1975,6757,1987,,,,,,,,,
A000010542698,1954,6765,2000,2001,7985,2005,,,,,,
H000000003619,1954,6765,2000,2001,7985,2005,,,,,,
A000010083419,1950,6774,2006,,,,,,,,,
A000010086868,1950,6774,2006,,,,,,,,,
A000010459780,1950,6774,2006,,,,,,,,,
A000010598647,1950,6774,2006,,,,,,,,,
A000011423170,1950,6774,2006,,,,,,,,,
A000011657926,1950,6774,2006,,,,,,,,,
H000000000935,1950,6774,2006,,,,,,,,,
H000000002573,1950,6774,2006,,,,,,,,,
A000010257990,1969,6776,1995,,,,,,,,,
A000010831982,1969,6776,1995,,,,,,,,,
A000010853974,1969,6776,1995,,,,,,,,,
A000012065017,1969,6776,1995,,,,,,,,,
A000011563927,1960,6807,1993,1994,62640,2006,,,,,,
A000011755735,1960,6807,1993,1994,62640,2006,,,,,,
H000000019069,1983,6815,1994,1995,6066,2005,,,,,,
H000000239254,1983,6815,1994,1995,6066,2005,,,,,,
A000010114744,1960,6830,2006,,,,,,,,,
A000022117616,1960,6830,2006,,,,,,,,,
H000000011570,1960,6835,1980,,,,,,,,,
A000010083419,1962,6840,1985,,,,,,,,,
H000000023397,1960,6856,1994,,,,,,,,,
H000000051082,1960,6856,1994,,,,,,,,,
H000000020428,1972,6891,1987,1988,10232,2005,,,,,,
A000010509547,1981,6892,2000,,,,,,,,,
A000010258704,1950,6905,1979,,,,,,,,,
A000011104210,1974,6919,1998,,,,,,,,,
A000010871271,1980,6946,2006,,,,,,,,,
A000010039349,1976,6972,2005,,,,,,,,,
A000010238964,1976,6972,2005,,,,,,,,,
H000000000824,1976,6972,2005,,,,,,,,,
H000000000024,1950,7007,1999,,,,,,,,,
H000000002862,1950,7007,1999,,,,,,,,,
A000010157481,1950,7024,1978,,,,,,,,,
A000011102773,1965,7040,1993,1994,4060,1994,1995,100049,1998,,,
H000000006715,1965,7040,1993,1994,4060,1994,1995,100049,1998,,,
H000000021785,1982,7059,1996,1997,23088,2005,,,,,,
A000010476267,1957,7077,1993,,,,,,,,,
A000010843340,1957,7077,1993,,,,,,,,,
H000000017961,1950,7085,2006,,,,,,,,,
H000000000245,1950,7099,1995,1997,100528,1998,2000,148971,2000,2001,157415,2005
A000010283079,1969,7108,1988,1999,25124,2005,,,,,,
A000011273826,1969,7108,1988,1999,25124,2005,,,,,,
H000000004737,1969,7108,1988,1999,25124,2005,,,,,,
A000010032884,1969,7114,2005,,,,,,,,,
A000010033664,1969,7114,2005,,,,,,,,,
A000010033719,1969,7114,2005,,,,,,,,,
A000010035016,1969,7114,2005,,,,,,,,,
A000010039349,1969,7114,2005,,,,,,,,,
A000010040685,1969,7114,2005,,,,,,,,,
A000010041678,1969,7114,2005,,,,,,,,,
A000010043014,1969,7114,2005,,,,,,,,,
A000010043759,1969,7114,2005,,,,,,,,,
A000010044016,1969,7114,2005,,,,,,,,,
A000010044886,1969,7114,2005,,,,,,,,,
A000010045727,1969,7114,2005,,,,,,,,,
A000010046169,1969,7114,2005,,,,,,,,,
A000010049996,1969,7114,2005,,,,,,,,,
A000010053236,1969,7114,2005,,,,,,,,,
A000010053540,1969,7114,2005,,,,,,,,,
A000010053881,1969,7114,2005,,,,,,,,,
A000010055274,1969,7114,2005,,,,,,,,,
A000010061843,1969,7114,2005,,,,,,,,,
A000010063877,1969,7114,2005,,,,,,,,,
A000010069542,1969,7114,2005,,,,,,,,,
A000010072465,1969,7114,2005,,,,,,,,,
A000010072663,1969,7114,2005,,,,,,,,,
A000010139898,1969,7114,2005,,,,,,,,,
A000010151284,1969,7114,2005,,,,,,,,,
A000010175132,1969,7114,2005,,,,,,,,,
A000010180976,1969,7114,2005,,,,,,,,,
A000010182902,1969,7114,2005,,,,,,,,,
A000010214097,1969,7114,2005,,,,,,,,,
A000010238964,1969,7114,2005,,,,,,,,,
A000010253767,1969,7114,2005,,,,,,,,,
A000010269068,1969,7114,2005,,,,,,,,,
A000010283079,1969,7114,2005,,,,,,,,,
A000010322210,1969,7114,2005,,,,,,,,,
A000010326966,1969,7114,2005,,,,,,,,,
A000010390288,1969,7114,2005,,,,,,,,,
A000010443080,1969,7114,2005,,,,,,,,,
A000010446410,1969,7114,2005,,,,,,,,,
A000010452354,1969,7114,2005,,,,,,,,,
A000010481469,1969,7114,2005,,,,,,,,,
A000010515476,1969,7114,2005,,,,,,,,,
A000010545965,1969,7114,2005,,,,,,,,,
A000010607394,1969,7114,2005,,,,,,,,,
A000010699376,1969,7114,2005,,,,,,,,,
A000010831982,1969,7114,2005,,,,,,,,,
A000010901802,1969,7114,2005,,,,,,,,,
A000010938518,1969,7114,2005,,,,,,,,,
A000010965829,1969,7114,2005,,,,,,,,,
A000011400062,1969,7114,2005,,,,,,,,,
A000011699893,1969,7114,2005,,,,,,,,,
A000011851041,1969,7114,2005,,,,,,,,,
A000012290260,1969,7114,2005,,,,,,,,,
H000000000019,1969,7114,2005,,,,,,,,,
H000000000083,1969,7114,2005,,,,,,,,,
H000000000299,1969,7114,2005,,,,,,,,,
H000000000739,1969,7114,2005,,,,,,,,,
H000000000992,1969,7114,2005,,,,,,,,,
H000000001614,1969,7114,2005,,,,,,,,,
H000000001804,1969,7114,2005,,,,,,,,,
H000000002283,1969,7114,2005,,,,,,,,,
H000000003801,1969,7114,2005,,,,,,,,,
H000000005694,1969,7114,2005,,,,,,,,,
H000000008602,1969,7114,2005,,,,,,,,,
A000010164434,1950,7116,2006,,,,,,,,,
H000000000542,1984,7123,2005,2006,150937,2006,,,,,,
H000000000074,1950,7131,1980,1981,5055,1985,1986,13302,1991,,,
A000010459146,1950,7139,2005,2006,11465,2006,,,,,,
H000000043583,1965,7154,2006,,,,,,,,,
A000010109756,1950,7155,1996,,,,,,,,,
A000010598647,1950,7155,1996,,,,,,,,,
A000011657926,1950,7155,1996,,,,,,,,,
H000000008941,1974,7160,1989,1990,4321,2005,,,,,,
H000000001352,1950,7162,1984,,,,,,,,,
A000011462346,1950,7180,2000,,,,,,,,,
H000000002391,1972,7182,1996,1997,1300,2005,,,,,,
A000010352126,1979,7199,2003,,,,,,,,,
A000010529792,1983,7212,1984,,,,,,,,,
H000000014678,1981,7217,1998,1999,14581,2005,,,,,,
A000010284092,1962,7228,2006,,,,,,,,,
A000011497304,1962,7228,2006,,,,,,,,,
A000011825519,1962,7228,2006,,,,,,,,,
A000012166157,1962,7228,2006,,,,,,,,,
A000012468274,1962,7228,2006,,,,,,,,,
H000000000073,1962,7228,2006,,,,,,,,,
H000000000095,1962,7228,2006,,,,,,,,,
H000000001891,1962,7228,2006,,,,,,,,,
H000000132345,1962,7228,2006,,,,,,,,,
H000000005315,1965,7244,1980,1988,23004,1995,,,,,,
H000000004261,1974,7250,2006,,,,,,,,,
A000011857656,1984,7251,2006,,,,,,,,,
A000010043426,1950,7257,2006,,,,,,,,,
A000010048949,1950,7257,2006,,,,,,,,,
A000010051908,1950,7257,2006,,,,,,,,,
A000010055274,1950,7257,2006,,,,,,,,,
A000010175132,1950,7257,2006,,,,,,,,,
A000010200210,1950,7257,2006,,,,,,,,,
A000010283079,1950,7257,2006,,,,,,,,,
A000010766928,1950,7257,2006,,,,,,,,,
A000010974457,1950,7257,2006,,,,,,,,,
A000011092436,1950,7257,2006,,,,,,,,,
A000011246094,1950,7257,2006,,,,,,,,,
A000011474365,1950,7257,2006,,,,,,,,,
A000011739858,1950,7257,2006,,,,,,,,,
A000011800654,1950,7257,2006,,,,,,,,,
A000011871657,1950,7257,2006,,,,,,,,,
A000022117616,1950,7257,2006,,,,,,,,,
H000000000024,1950,7257,2006,,,,,,,,,
H000000000296,1950,7257,2006,,,,,,,,,
H000000000413,1950,7257,2006,,,,,,,,,
H000000000647,1950,7257,2006,,,,,,,,,
H000000000685,1950,7257,2006,,,,,,,,,
H000000000746,1950,7257,2006,,,,,,,,,
H000000000769,1950,7257,2006,,,,,,,,,
H000000001193,1950,7257,2006,,,,,,,,,
H000000001672,1950,7257,2006,,,,,,,,,
H000000001891,1950,7257,2006,,,,,,,,,
H000000002873,1950,7257,2006,,,,,,,,,
H000000004078,1950,7257,2006,,,,,,,,,
H000000004224,1950,7257,2006,,,,,,,,,
A000010476978,1970,7267,2006,,,,,,,,,
A000010045727,1965,7291,2005,,,,,,,,,
A000010637456,1965,7291,2005,,,,,,,,,
H000000008136,1982,7333,1995,,,,,,,,,
H000000025335,1974,7341,1998,1999,110685,2005,,,,,,
A000010952041,1983,7343,2006,,,,,,,,,
A000011596455,1983,7343,2006,,,,,,,,,
A000010853974,1961,7362,1970,,,,,,,,,
A000010032645,1975,7392,1986,,,,,,,,,
A000010114744,1975,7392,1986,,,,,,,,,
A000013134121,1975,7392,1986,,,,,,,,,
A000010574948,1963,7409,2006,,,,,,,,,
A000010770393,1963,7409,2006,,,,,,,,,
H000000000976,1963,7409,2006,,,,,,,,,
H000000007751,1965,7415,1989,1991,10163,1998,1999,10983,2005,,,
A000010566432,1967,7420,2006,,,,,,,,,
H000000015380,1982,7431,1989,,,,,,,,,
A000010053918,1950,7435,2006,,,,,,,,,
A000010098550,1950,7435,2006,,,,,,,,,
A000010318735,1950,7435,2006,,,,,,,,,
A000010535631,1950,7435,2006,,,,,,,,,
A000010687054,1950,7435,2006,,,,,,,,,
A000010843340,1950,7435,2006,,,,,,,,,
A000011191953,1950,7435,2006,,,,,,,,,
A000011501564,1950,7435,2006,,,,,,,,,
A000022117616,1950,7435,2006,,,,,,,,,
H000000000414,1950,7435,2006,,,,,,,,,
H000000000743,1950,7435,2006,,,,,,,,,
H000000001811,1950,7435,2006,,,,,,,,,
H000000002007,1950,7435,2006,,,,,,,,,
H000000017311,1950,7435,2006,,,,,,,,,
A000010040685,1973,7471,2005,,,,,,,,,
A000010041204,1973,7471,2005,,,,,,,,,
A000010043759,1973,7471,2005,,,,,,,,,
A000010044016,1973,7471,2005,,,,,,,,,
A000010044886,1973,7471,2005,,,,,,,,,
A000010045727,1973,7471,2005,,,,,,,,,
A000010049996,1973,7471,2005,,,,,,,,,
A000010053236,1973,7471,2005,,,,,,,,,
A000010081278,1973,7471,2005,,,,,,,,,
A000010094363,1973,7471,2005,,,,,,,,,
A000010102636,1973,7471,2005,,,,,,,,,
A000010151215,1973,7471,2005,,,,,,,,,
A000010151284,1973,7471,2005,,,,,,,,,
A000010175132,1973,7471,2005,,,,,,,,,
A000010182902,1973,7471,2005,,,,,,,,,
A000010237170,1973,7471,2005,,,,,,,,,
A000010238964,1973,7471,2005,,,,,,,,,
A000010253767,1973,7471,2005,,,,,,,,,
A000010283079,1973,7471,2005,,,,,,,,,
A000010326966,1973,7471,2005,,,,,,,,,
A000010378615,1973,7471,2005,,,,,,,,,
A000010443080,1973,7471,2005,,,,,,,,,
A000010463755,1973,7471,2005,,,,,,,,,
A000010859604,1973,7471,2005,,,,,,,,,
A000011386187,1973,7471,2005,,,,,,,,,
A000011699893,1973,7471,2005,,,,,,,,,
A000013072132,1973,7471,2005,,,,,,,,,
A000022117616,1973,7471,2005,,,,,,,,,
H000000000158,1973,7471,2005,,,,,,,,,
H000000000264,1973,7471,2005,,,,,,,,,
H000000000299,1973,7471,2005,,,,,,,,,
H000000000387,1973,7471,2005,,,,,,,,,
H000000000533,1973,7471,2005,,,,,,,,,
H000000000575,1973,7471,2005,,,,,,,,,
H000000000739,1973,7471,2005,,,,,,,,,
H000000002090,1973,7471,2005,,,,,,,,,
H000000002803,1973,7471,2005,,,,,,,,,
A000010485935,1950,7475,1998,,,,,,,,,
A000010037162,1976,7476,1985,,,,,,,,,
A000010190949,1976,7476,1985,,,,,,,,,
A000010528153,1976,7476,1985,,,,,,,,,
A000010799365,1976,7476,1985,,,,,,,,,
H000000000188,1976,7476,1985,,,,,,,,,
H000000001185,1976,7476,1985,,,,,,,,,
A000010084882,1962,7486,2006,,,,,,,,,
H000000002226,1962,7486,2006,,,,,,,,,
A000011706973,1982,7503,1999,2000,11793,2006,,,,,,
H000000000073,1981,7504,2006,,,,,,,,,
A000012289859,1983,7505,1997,,,,,,,,,
A000010040685,1973,7506,2006,,,,,,,,,
A000010283079,1973,7506,2006,,,,,,,,,
A000011183947,1973,7506,2006,,,,,,,,,
A000012071412,1973,7506,2006,,,,,,,,,
A000012593396,1973,7506,2006,,,,,,,,,
A000010949708,1979,7531,1986,,,,,,,,,
A000010032429,1950,7536,2002,2003,8530,2005,,,,,,
A000010095018,1950,7536,2002,2003,8530,2005,,,,,,
A000010207314,1950,7536,2002,2003,8530,2005,,,,,,
A000011191953,1950,7536,2002,2003,8530,2005,,,,,,
A000011260625,1950,7536,2002,2003,8530,2005,,,,,,
A000011267242,1950,7536,2002,2003,8530,2005,,,,,,
A000011703899,1950,7536,2002,2003,8530,2005,,,,,,
A000011781849,1950,7536,2002,2003,8530,2005,,,,,,
A000011819265,1950,7536,2002,2003,8530,2005,,,,,,
A000012118024,1950,7536,2002,2003,8530,2005,,,,,,
H000000000172,1950,7536,2002,2003,8530,2005,,,,,,
H000000000413,1950,7536,2002,2003,8530,2005,,,,,,
H000000002724,1950,7536,2002,2003,8530,2005,,,,,,
H000000008154,1950,7536,2002,2003,8530,2005,,,,,,
H000000034194,1950,7536,2002,2003,8530,2005,,,,,,
A000012071412,1960,7549,2006,,,,,,,,,
H000000002756,1972,7579,1978,,,,,,,,,
A000010045850,1950,7585,2006,,,,,,,,,
A000010083419,1950,7585,2006,,,,,,,,,
A000010459780,1950,7585,2006,,,,,,,,,
A000010630069,1950,7585,2006,,,,,,,,,
A000010641166,1950,7585,2006,,,,,,,,,
A000010871271,1950,7585,2006,,,,,,,,,
A000010949708,1950,7585,2006,,,,,,,,,
A000010978175,1950,7585,2006,,,,,,,,,
A000011224818,1950,7585,2006,,,,,,,,,
A000011596455,1950,7585,2006,,,,,,,,,
A000011836457,1950,7585,2006,,,,,,,,,
A000011983592,1950,7585,2006,,,,,,,,,
H000000000005,1950,7585,2006,,,,,,,,,
H000000000082,1950,7585,2006,,,,,,,,,
H000000000463,1950,7585,2006,,,,,,,,,
H000000000768,1950,7585,2006,,,,,,,,,
H000000081571,1980,7591,1992,,,,,,,,,
A000011683563,1950,7593,1994,,,,,,,,,
H000000007304,1950,7593,1994,,,,,,,,,
H000000010053,1950,7593,1994,,,,,,,,,
A000011782386,1983,7614,1987,,,,,,,,,
A000010097883,1950,7648,2006,,,,,,,,,
A000011836457,1950,7648,2006,,,,,,,,,
H000000254809,1950,7648,2006,,,,,,,,,
A000010032884,1975,7652,2006,,,,,,,,,
A000010037162,1975,7652,2006,,,,,,,,,
A000010037754,1975,7652,2006,,,,,,,,,
A000010039349,1975,7652,2006,,,,,,,,,
A000010040685,1975,7652,2006,,,,,,,,,
A000010041457,1975,7652,2006,,,,,,,,,
A000010043014,1975,7652,2006,,,,,,,,,
A000010044886,1975,7652,2006,,,,,,,,,
A000010045727,1975,7652,2006,,,,,,,,,
A000010046169,1975,7652,2006,,,,,,,,,
A000010053540,1975,7652,2006,,,,,,,,,
A000010053881,1975,7652,2006,,,,,,,,,
A000010055274,1975,7652,2006,,,,,,,,,
A000010070350,1975,7652,2006,,,,,,,,,
A000010094016,1975,7652,2006,,,,,,,,,
A000010146530,1975,7652,2006,,,,,,,,,
A000010161693,1975,7652,2006,,,,,,,,,
A000010175132,1975,7652,2006,,,,,,,,,
A000010214097,1975,7652,2006,,,,,,,,,
A000010238964,1975,7652,2006,,,,,,,,,
A000010253767,1975,7652,2006,,,,,,,,,
A000010283079,1975,7652,2006,,,,,,,,,
A000010322210,1975,7652,2006,,,,,,,,,
A000010408064,1975,7652,2006,,,,,,,,,
A000010443080,1975,7652,2006,,,,,,,,,
A000010504162,1975,7652,2006,,,,,,,,,
A000010567371,1975,7652,2006,,,,,,,,,
A000010600849,1975,7652,2006,,,,,,,,,
A000010607394,1975,7652,2006,,,,,,,,,
A000010711939,1975,7652,2006,,,,,,,,,
A000010781389,1975,7652,2006,,,,,,,,,
A000010970280,1975,7652,2006,,,,,,,,,
A000011018491,1975,7652,2006,,,,,,,,,
A000011143526,1975,7652,2006,,,,,,,,,
A000011150590,1975,7652,2006,,,,,,,,,
A000011187341,1975,7652,2006,,,,,,,,,
A000011205270,1975,7652,2006,,,,,,,,,
A000011327879,1975,7652,2006,,,,,,,,,
A000011386187,1975,7652,2006,,,,,,,,,
A000011400062,1975,7652,2006,,,,,,,,,
A000011440321,1975,7652,2006,,,,,,,,,
A000011554710,1975,7652,2006,,,,,,,,,
A000011602647,1975,7652,2006,,,,,,,,,
A000011699893,1975,7652,2006,,,,,,,,,
A000011796987,1975,7652,2006,,,,,,,,,
A000012188714,1975,7652,2006,,,,,,,,,
A000012941661,1975,7652,2006,,,,,,,,,
A000022362025,1975,7652,2006,,,,,,,,,
H000000000073,1975,7652,2006,,,,,,,,,
H000000000083,1975,7652,2006,,,,,,,,,
H000000000112,1975,7652,2006,,,,,,,,,
H000000000299,1975,7652,2006,,,,,,,,,
H000000000402,1975,7652,2006,,,,,,,,,
H000000000522,1975,7652,2006,,,,,,,,,
H000000000554,1975,7652,2006,,,,,,,,,
H000000000850,1975,7652,2006,,,,,,,,,
H000000000926,1975,7652,2006,,,,,,,,,
H000000002283,1975,7652,2006,,,,,,,,,
H000000002803,1975,7652,2006,,,,,,,,,
H000000002806,1975,7652,2006,,,,,,,,,
A000010102825,1960,7671,1995,,,,,,,,,
A000010727009,1983,7682,2006,,,,,,,,,
H000000019151,1984,7694,2006,,,,,,,,,
H000000002451,1955,7707,1984,,,,,,,,,
H000000007954,1974,7718,1999,2000,100572,2005,,,,,,
A000010035016,1967,7759,2006,,,,,,,,,
H000000005910,1967,7759,2006,,,,,,,,,
A000010044886,1966,7772,2006,,,,,,,,,
A000010120441,1966,7772,2006,,,,,,,,,
A000010170329,1966,7772,2006,,,,,,,,,
A000010459780,1966,7772,2006,,,,,,,,,
A000010641166,1966,7772,2006,,,,,,,,,
A000011657926,1966,7772,2006,,,,,,,,,
A000011836457,1966,7772,2006,,,,,,,,,
H000000000031,1966,7772,2006,,,,,,,,,
H000000000180,1966,7772,2006,,,,,,,,,
H000000008516,1960,7773,2002,,,,,,,,,
A000010102410,1960,7778,1977,,,,,,,,,
H000000001147,1960,7778,1977,,,,,,,,,
H000000009183,1950,7784,1973,,,,,,,,,
A000010517934,1983,7815,1992,,,,,,,,,
A000011474365,1983,7815,1992,,,,,,,,,
A000010426259,1984,7817,2006,,,,,,,,,
H000000002058,1984,7817,2006,,,,,,,,,
A000011864906,1983,7818,1990,,,,,,,,,
A000010962122,1979,7821,1993,1995,10097,2004,,,,,,
H000000025409,1979,7821,1993,1995,10097,2004,,,,,,
H000000025409,1974,7822,1998,,,,,,,,,
H000000011219,1965,7838,1979,1981,4087,2005,,,,,,
A000010408808,1960,7873,2001,,,,,,,,,
A000010766891,1973,7883,2006,,,,,,,,,
H000000004855,1971,7903,1991,1992,13197,1999,2000,10530,2005,,,
A000010101664,1979,7906,2005,,,,,,,,,
H000000000024,1979,7906,2005,,,,,,,,,
H000000227862,1976,7908,2005,,,,,,,,,
H000000000364,1974,7921,2006,,,,,,,,,
A000010043426,1959,7946,1991,,,,,,,,,
A000010055274,1959,7946,1991,,,,,,,,,
A000010083419,1959,7946,1991,,,,,,,,,
A000010088678,1959,7946,1991,,,,,,,,,
A000010283079,1959,7946,1991,,,,,,,,,
A000010493330,1959,7946,1991,,,,,,,,,
A000010504136,1959,7946,1991,,,,,,,,,
A000010515817,1959,7946,1991,,,,,,,,,
A000010706602,1959,7946,1991,,,,,,,,,
A000010799365,1959,7946,1991,,,,,,,,,
A000010831876,1959,7946,1991,,,,,,,,,
A000010901802,1959,7946,1991,,,,,,,,,
A000011320421,1959,7946,1991,,,,,,,,,
